class1,receptor1_name_short,receptor1_name,receptor1_entry_name,class2,receptor2_name_short,receptor2_name,receptor2_entry_name,identity,similarity
B1 (Secretin),GLP-2,GLP-2 receptor,glp2r_human,B2 (Adhesion),ADGRG5,ADGRG5,agrg5_human,22,36
B1 (Secretin),GLP-2,GLP-2 receptor,glp2r_human,B2 (Adhesion),ADGRG6,ADGRG6,agrg6_human,17,35
B1 (Secretin),GLP-2,GLP-2 receptor,glp2r_human,B2 (Adhesion),ADGRG7,ADGRG7,agrg7_human,18,34
B1 (Secretin),GLP-2,GLP-2 receptor,glp2r_human,B2 (Adhesion),ADGRV1,ADGRV1,agrv1_human,11,26
B1 (Secretin),glucagon,glucagon receptor,glr_human,B2 (Adhesion),ADGRL1,ADGRL1,agrl1_human,21,34
B1 (Secretin),glucagon,glucagon receptor,glr_human,B2 (Adhesion),ADGRL2,ADGRL2,agrl2_human,19,32
B1 (Secretin),glucagon,glucagon receptor,glr_human,B2 (Adhesion),ADGRL3,ADGRL3,agrl3_human,21,33
B1 (Secretin),glucagon,glucagon receptor,glr_human,B2 (Adhesion),ADGRL4,ADGRL4,agrl4_human,20,36
B1 (Secretin),glucagon,glucagon receptor,glr_human,B2 (Adhesion),ADGRE1,ADGRE1,agre1_human,22,37
B1 (Secretin),glucagon,glucagon receptor,glr_human,B2 (Adhesion),ADGRE2,ADGRE2,agre2_human,20,35
B1 (Secretin),glucagon,glucagon receptor,glr_human,B2 (Adhesion),ADGRE3,ADGRE3,agre3_human,19,31
B1 (Secretin),glucagon,glucagon receptor,glr_human,B2 (Adhesion),ADGRE4P,ADGRE4P,agre4_human,20,38
B1 (Secretin),glucagon,glucagon receptor,glr_human,B2 (Adhesion),ADGRE5,ADGRE5,agre5_human,24,37
B1 (Secretin),glucagon,glucagon receptor,glr_human,B2 (Adhesion),ADGRA1,ADGRA1,agra1_human,11,22
B1 (Secretin),glucagon,glucagon receptor,glr_human,B2 (Adhesion),ADGRA2,ADGRA2,agra2_human,16,27
B1 (Secretin),glucagon,glucagon receptor,glr_human,B2 (Adhesion),ADGRA3,ADGRA3,agra3_human,13,26
B1 (Secretin),glucagon,glucagon receptor,glr_human,B2 (Adhesion),CELSR1,CELSR1,celr1_human,20,36
B1 (Secretin),glucagon,glucagon receptor,glr_human,B2 (Adhesion),CELSR2,CELSR2,celr2_human,19,33
B1 (Secretin),glucagon,glucagon receptor,glr_human,B2 (Adhesion),CELSR3,CELSR3,celr3_human,20,36
B1 (Secretin),glucagon,glucagon receptor,glr_human,B2 (Adhesion),ADGRD1,ADGRD1,agrd1_human,23,39
B1 (Secretin),glucagon,glucagon receptor,glr_human,B2 (Adhesion),ADGRD2,ADGRD2,agrd2_human,21,33
B1 (Secretin),glucagon,glucagon receptor,glr_human,B2 (Adhesion),ADGRF1,ADGRF1,agrf1_human,18,34
B1 (Secretin),glucagon,glucagon receptor,glr_human,B2 (Adhesion),ADGRF2,ADGRF2,agrf2_human,14,27
B1 (Secretin),glucagon,glucagon receptor,glr_human,B2 (Adhesion),ADGRF3,ADGRF3,agrf3_human,17,35
B1 (Secretin),glucagon,glucagon receptor,glr_human,B2 (Adhesion),ADGRF4,ADGRF4,agrf4_human,15,32
B1 (Secretin),glucagon,glucagon receptor,glr_human,B2 (Adhesion),ADGRF5,ADGRF5,agrf5_human,17,36
B1 (Secretin),glucagon,glucagon receptor,glr_human,B2 (Adhesion),ADGRB1,ADGRB1,agrb1_human,18,36
B1 (Secretin),glucagon,glucagon receptor,glr_human,B2 (Adhesion),ADGRB2,ADGRB2,agrb2_human,20,36
B1 (Secretin),glucagon,glucagon receptor,glr_human,B2 (Adhesion),ADGRB3,ADGRB3,agrb3_human,19,34
B1 (Secretin),glucagon,glucagon receptor,glr_human,B2 (Adhesion),ADGRG1,ADGRG1,agrg1_human,19,35
B1 (Secretin),glucagon,glucagon receptor,glr_human,B2 (Adhesion),ADGRG2,ADGRG2,agrg2_human,17,35
B1 (Secretin),glucagon,glucagon receptor,glr_human,B2 (Adhesion),ADGRG3,ADGRG3,agrg3_human,16,29
B1 (Secretin),glucagon,glucagon receptor,glr_human,B2 (Adhesion),ADGRG4,ADGRG4,agrg4_human,18,36
B1 (Secretin),glucagon,glucagon receptor,glr_human,B2 (Adhesion),ADGRG5,ADGRG5,agrg5_human,20,35
B1 (Secretin),glucagon,glucagon receptor,glr_human,B2 (Adhesion),ADGRG6,ADGRG6,agrg6_human,17,34
B1 (Secretin),glucagon,glucagon receptor,glr_human,B2 (Adhesion),ADGRG7,ADGRG7,agrg7_human,18,33
B1 (Secretin),glucagon,glucagon receptor,glr_human,B2 (Adhesion),ADGRV1,ADGRV1,agrv1_human,13,28
B1 (Secretin),secretin,secretin receptor,sctr_human,B2 (Adhesion),ADGRL1,ADGRL1,agrl1_human,24,39
B1 (Secretin),secretin,secretin receptor,sctr_human,B2 (Adhesion),ADGRL2,ADGRL2,agrl2_human,22,39
B1 (Secretin),secretin,secretin receptor,sctr_human,B2 (Adhesion),ADGRL3,ADGRL3,agrl3_human,24,38
B1 (Secretin),secretin,secretin receptor,sctr_human,B2 (Adhesion),ADGRL4,ADGRL4,agrl4_human,22,39
B1 (Secretin),secretin,secretin receptor,sctr_human,B2 (Adhesion),ADGRE1,ADGRE1,agre1_human,22,40
B1 (Secretin),secretin,secretin receptor,sctr_human,B2 (Adhesion),ADGRE2,ADGRE2,agre2_human,22,39
B1 (Secretin),secretin,secretin receptor,sctr_human,B2 (Adhesion),ADGRE3,ADGRE3,agre3_human,21,36
B1 (Secretin),secretin,secretin receptor,sctr_human,B2 (Adhesion),ADGRE4P,ADGRE4P,agre4_human,22,40
B1 (Secretin),secretin,secretin receptor,sctr_human,B2 (Adhesion),ADGRE5,ADGRE5,agre5_human,22,38
B1 (Secretin),secretin,secretin receptor,sctr_human,B2 (Adhesion),ADGRA1,ADGRA1,agra1_human,15,26
B1 (Secretin),secretin,secretin receptor,sctr_human,B2 (Adhesion),ADGRA2,ADGRA2,agra2_human,16,28
B1 (Secretin),secretin,secretin receptor,sctr_human,B2 (Adhesion),ADGRA3,ADGRA3,agra3_human,15,29
B1 (Secretin),secretin,secretin receptor,sctr_human,B2 (Adhesion),CELSR1,CELSR1,celr1_human,24,39
B1 (Secretin),secretin,secretin receptor,sctr_human,B2 (Adhesion),CELSR2,CELSR2,celr2_human,18,35
B1 (Secretin),secretin,secretin receptor,sctr_human,B2 (Adhesion),CELSR3,CELSR3,celr3_human,21,37
B1 (Secretin),secretin,secretin receptor,sctr_human,B2 (Adhesion),ADGRD1,ADGRD1,agrd1_human,21,43
B1 (Secretin),secretin,secretin receptor,sctr_human,B2 (Adhesion),ADGRD2,ADGRD2,agrd2_human,20,33
B1 (Secretin),secretin,secretin receptor,sctr_human,B2 (Adhesion),ADGRF1,ADGRF1,agrf1_human,16,37
B1 (Secretin),secretin,secretin receptor,sctr_human,B2 (Adhesion),ADGRF2,ADGRF2,agrf2_human,13,28
B1 (Secretin),secretin,secretin receptor,sctr_human,B2 (Adhesion),ADGRF3,ADGRF3,agrf3_human,16,37
B1 (Secretin),secretin,secretin receptor,sctr_human,B2 (Adhesion),ADGRF4,ADGRF4,agrf4_human,14,34
B1 (Secretin),secretin,secretin receptor,sctr_human,B2 (Adhesion),ADGRF5,ADGRF5,agrf5_human,15,35
B1 (Secretin),secretin,secretin receptor,sctr_human,B2 (Adhesion),ADGRB1,ADGRB1,agrb1_human,19,36
B1 (Secretin),secretin,secretin receptor,sctr_human,B2 (Adhesion),ADGRB2,ADGRB2,agrb2_human,19,37
B1 (Secretin),secretin,secretin receptor,sctr_human,B2 (Adhesion),ADGRB3,ADGRB3,agrb3_human,17,35
B1 (Secretin),secretin,secretin receptor,sctr_human,B2 (Adhesion),ADGRG1,ADGRG1,agrg1_human,18,34
B1 (Secretin),secretin,secretin receptor,sctr_human,B2 (Adhesion),ADGRG2,ADGRG2,agrg2_human,20,38
B1 (Secretin),secretin,secretin receptor,sctr_human,B2 (Adhesion),ADGRG3,ADGRG3,agrg3_human,16,32
B1 (Secretin),secretin,secretin receptor,sctr_human,B2 (Adhesion),ADGRG4,ADGRG4,agrg4_human,19,35
B1 (Secretin),secretin,secretin receptor,sctr_human,B2 (Adhesion),ADGRG5,ADGRG5,agrg5_human,21,36
B1 (Secretin),secretin,secretin receptor,sctr_human,B2 (Adhesion),ADGRG6,ADGRG6,agrg6_human,18,36
B1 (Secretin),secretin,secretin receptor,sctr_human,B2 (Adhesion),ADGRG7,ADGRG7,agrg7_human,19,36
B1 (Secretin),secretin,secretin receptor,sctr_human,B2 (Adhesion),ADGRV1,ADGRV1,agrv1_human,13,28
B1 (Secretin),PTH1,PTH1 receptor,pth1r_human,B2 (Adhesion),ADGRL1,ADGRL1,agrl1_human,18,34
B1 (Secretin),PTH1,PTH1 receptor,pth1r_human,B2 (Adhesion),ADGRL2,ADGRL2,agrl2_human,18,34
B1 (Secretin),PTH1,PTH1 receptor,pth1r_human,B2 (Adhesion),ADGRL3,ADGRL3,agrl3_human,20,35
B1 (Secretin),PTH1,PTH1 receptor,pth1r_human,B2 (Adhesion),ADGRL4,ADGRL4,agrl4_human,19,35
B1 (Secretin),PTH1,PTH1 receptor,pth1r_human,B2 (Adhesion),ADGRE1,ADGRE1,agre1_human,22,38
B1 (Secretin),PTH1,PTH1 receptor,pth1r_human,B2 (Adhesion),ADGRE2,ADGRE2,agre2_human,21,35
B1 (Secretin),PTH1,PTH1 receptor,pth1r_human,B2 (Adhesion),ADGRE3,ADGRE3,agre3_human,22,33
B1 (Secretin),PTH1,PTH1 receptor,pth1r_human,B2 (Adhesion),ADGRE4P,ADGRE4P,agre4_human,18,35
B1 (Secretin),PTH1,PTH1 receptor,pth1r_human,B2 (Adhesion),ADGRE5,ADGRE5,agre5_human,19,36
B1 (Secretin),PTH1,PTH1 receptor,pth1r_human,B2 (Adhesion),ADGRA1,ADGRA1,agra1_human,13,23
B1 (Secretin),PTH1,PTH1 receptor,pth1r_human,B2 (Adhesion),ADGRA2,ADGRA2,agra2_human,13,27
B1 (Secretin),PTH1,PTH1 receptor,pth1r_human,B2 (Adhesion),ADGRA3,ADGRA3,agra3_human,10,25
B1 (Secretin),PTH1,PTH1 receptor,pth1r_human,B2 (Adhesion),CELSR1,CELSR1,celr1_human,20,38
B1 (Secretin),PTH1,PTH1 receptor,pth1r_human,B2 (Adhesion),CELSR2,CELSR2,celr2_human,16,33
B1 (Secretin),PTH1,PTH1 receptor,pth1r_human,B2 (Adhesion),CELSR3,CELSR3,celr3_human,17,33
B1 (Secretin),PTH1,PTH1 receptor,pth1r_human,B2 (Adhesion),ADGRD1,ADGRD1,agrd1_human,22,38
B1 (Secretin),PTH1,PTH1 receptor,pth1r_human,B2 (Adhesion),ADGRD2,ADGRD2,agrd2_human,18,32
B1 (Secretin),PTH1,PTH1 receptor,pth1r_human,B2 (Adhesion),ADGRF1,ADGRF1,agrf1_human,21,40
B1 (Secretin),PTH1,PTH1 receptor,pth1r_human,B2 (Adhesion),ADGRF2,ADGRF2,agrf2_human,16,30
B1 (Secretin),PTH1,PTH1 receptor,pth1r_human,B2 (Adhesion),ADGRF3,ADGRF3,agrf3_human,16,34
B1 (Secretin),PTH1,PTH1 receptor,pth1r_human,B2 (Adhesion),ADGRF4,ADGRF4,agrf4_human,17,35
B1 (Secretin),PTH1,PTH1 receptor,pth1r_human,B2 (Adhesion),ADGRF5,ADGRF5,agrf5_human,18,34
B1 (Secretin),PTH1,PTH1 receptor,pth1r_human,B2 (Adhesion),ADGRB1,ADGRB1,agrb1_human,20,36
B1 (Secretin),PTH1,PTH1 receptor,pth1r_human,B2 (Adhesion),ADGRB2,ADGRB2,agrb2_human,21,36
B1 (Secretin),PTH1,PTH1 receptor,pth1r_human,B2 (Adhesion),ADGRB3,ADGRB3,agrb3_human,19,35
B1 (Secretin),PTH1,PTH1 receptor,pth1r_human,B2 (Adhesion),ADGRG1,ADGRG1,agrg1_human,19,31
B1 (Secretin),PTH1,PTH1 receptor,pth1r_human,B2 (Adhesion),ADGRG2,ADGRG2,agrg2_human,19,36
B1 (Secretin),PTH1,PTH1 receptor,pth1r_human,B2 (Adhesion),ADGRG3,ADGRG3,agrg3_human,19,32
B1 (Secretin),PTH1,PTH1 receptor,pth1r_human,B2 (Adhesion),ADGRG4,ADGRG4,agrg4_human,19,37
B1 (Secretin),PTH1,PTH1 receptor,pth1r_human,B2 (Adhesion),ADGRG5,ADGRG5,agrg5_human,20,37
B1 (Secretin),PTH1,PTH1 receptor,pth1r_human,B2 (Adhesion),ADGRG6,ADGRG6,agrg6_human,18,34
B1 (Secretin),PTH1,PTH1 receptor,pth1r_human,B2 (Adhesion),ADGRG7,ADGRG7,agrg7_human,19,36
B1 (Secretin),PTH1,PTH1 receptor,pth1r_human,B2 (Adhesion),ADGRV1,ADGRV1,agrv1_human,13,27
B1 (Secretin),PTH2,PTH2 receptor,pth2r_human,B2 (Adhesion),ADGRL1,ADGRL1,agrl1_human,21,36
B1 (Secretin),PTH2,PTH2 receptor,pth2r_human,B2 (Adhesion),ADGRL2,ADGRL2,agrl2_human,21,36
B1 (Secretin),PTH2,PTH2 receptor,pth2r_human,B2 (Adhesion),ADGRL3,ADGRL3,agrl3_human,21,34
B1 (Secretin),PTH2,PTH2 receptor,pth2r_human,B2 (Adhesion),ADGRL4,ADGRL4,agrl4_human,20,36
B1 (Secretin),PTH2,PTH2 receptor,pth2r_human,B2 (Adhesion),ADGRE1,ADGRE1,agre1_human,22,38
B1 (Secretin),PTH2,PTH2 receptor,pth2r_human,B2 (Adhesion),ADGRE2,ADGRE2,agre2_human,22,37
B1 (Secretin),PTH2,PTH2 receptor,pth2r_human,B2 (Adhesion),ADGRE3,ADGRE3,agre3_human,21,35
B1 (Secretin),PTH2,PTH2 receptor,pth2r_human,B2 (Adhesion),ADGRE4P,ADGRE4P,agre4_human,19,36
B1 (Secretin),PTH2,PTH2 receptor,pth2r_human,B2 (Adhesion),ADGRE5,ADGRE5,agre5_human,21,38
B1 (Secretin),PTH2,PTH2 receptor,pth2r_human,B2 (Adhesion),ADGRA1,ADGRA1,agra1_human,14,25
B1 (Secretin),PTH2,PTH2 receptor,pth2r_human,B2 (Adhesion),ADGRA2,ADGRA2,agra2_human,13,27
B1 (Secretin),PTH2,PTH2 receptor,pth2r_human,B2 (Adhesion),ADGRA3,ADGRA3,agra3_human,11,25
B1 (Secretin),PTH2,PTH2 receptor,pth2r_human,B2 (Adhesion),CELSR1,CELSR1,celr1_human,19,38
B1 (Secretin),PTH2,PTH2 receptor,pth2r_human,B2 (Adhesion),CELSR2,CELSR2,celr2_human,14,33
B1 (Secretin),PTH2,PTH2 receptor,pth2r_human,B2 (Adhesion),CELSR3,CELSR3,celr3_human,16,33
B1 (Secretin),PTH2,PTH2 receptor,pth2r_human,B2 (Adhesion),ADGRD1,ADGRD1,agrd1_human,22,40
B1 (Secretin),PTH2,PTH2 receptor,pth2r_human,B2 (Adhesion),ADGRD2,ADGRD2,agrd2_human,18,32
B1 (Secretin),PTH2,PTH2 receptor,pth2r_human,B2 (Adhesion),ADGRF1,ADGRF1,agrf1_human,18,36
B1 (Secretin),PTH2,PTH2 receptor,pth2r_human,B2 (Adhesion),ADGRF2,ADGRF2,agrf2_human,15,28
B1 (Secretin),PTH2,PTH2 receptor,pth2r_human,B2 (Adhesion),ADGRF3,ADGRF3,agrf3_human,15,33
B1 (Secretin),PTH2,PTH2 receptor,pth2r_human,B2 (Adhesion),ADGRF4,ADGRF4,agrf4_human,15,31
B1 (Secretin),PTH2,PTH2 receptor,pth2r_human,B2 (Adhesion),ADGRF5,ADGRF5,agrf5_human,16,33
B1 (Secretin),PTH2,PTH2 receptor,pth2r_human,B2 (Adhesion),ADGRB1,ADGRB1,agrb1_human,18,36
B1 (Secretin),PTH2,PTH2 receptor,pth2r_human,B2 (Adhesion),ADGRB2,ADGRB2,agrb2_human,18,35
B1 (Secretin),PTH2,PTH2 receptor,pth2r_human,B2 (Adhesion),ADGRB3,ADGRB3,agrb3_human,17,33
B1 (Secretin),PTH2,PTH2 receptor,pth2r_human,B2 (Adhesion),ADGRG1,ADGRG1,agrg1_human,18,30
B1 (Secretin),PTH2,PTH2 receptor,pth2r_human,B2 (Adhesion),ADGRG2,ADGRG2,agrg2_human,17,33
B1 (Secretin),PTH2,PTH2 receptor,pth2r_human,B2 (Adhesion),ADGRG3,ADGRG3,agrg3_human,19,30
B1 (Secretin),PTH2,PTH2 receptor,pth2r_human,B2 (Adhesion),ADGRG4,ADGRG4,agrg4_human,19,35
B1 (Secretin),PTH2,PTH2 receptor,pth2r_human,B2 (Adhesion),ADGRG5,ADGRG5,agrg5_human,17,32
B1 (Secretin),PTH2,PTH2 receptor,pth2r_human,B2 (Adhesion),ADGRG6,ADGRG6,agrg6_human,18,34
B1 (Secretin),PTH2,PTH2 receptor,pth2r_human,B2 (Adhesion),ADGRG7,ADGRG7,agrg7_human,18,38
B1 (Secretin),PTH2,PTH2 receptor,pth2r_human,B2 (Adhesion),ADGRV1,ADGRV1,agrv1_human,13,27
B1 (Secretin),PAC<sub>1</sub>,PAC<sub>1</sub> receptor,pacr_human,B2 (Adhesion),ADGRL1,ADGRL1,agrl1_human,22,36
B1 (Secretin),PAC<sub>1</sub>,PAC<sub>1</sub> receptor,pacr_human,B2 (Adhesion),ADGRL2,ADGRL2,agrl2_human,21,36
B1 (Secretin),PAC<sub>1</sub>,PAC<sub>1</sub> receptor,pacr_human,B2 (Adhesion),ADGRL3,ADGRL3,agrl3_human,21,36
B1 (Secretin),PAC<sub>1</sub>,PAC<sub>1</sub> receptor,pacr_human,B2 (Adhesion),ADGRL4,ADGRL4,agrl4_human,21,36
B1 (Secretin),PAC<sub>1</sub>,PAC<sub>1</sub> receptor,pacr_human,B2 (Adhesion),ADGRE1,ADGRE1,agre1_human,21,38
B1 (Secretin),PAC<sub>1</sub>,PAC<sub>1</sub> receptor,pacr_human,B2 (Adhesion),ADGRE2,ADGRE2,agre2_human,20,35
B1 (Secretin),PAC<sub>1</sub>,PAC<sub>1</sub> receptor,pacr_human,B2 (Adhesion),ADGRE3,ADGRE3,agre3_human,20,33
B1 (Secretin),PAC<sub>1</sub>,PAC<sub>1</sub> receptor,pacr_human,B2 (Adhesion),ADGRE4P,ADGRE4P,agre4_human,19,36
B1 (Secretin),PAC<sub>1</sub>,PAC<sub>1</sub> receptor,pacr_human,B2 (Adhesion),ADGRE5,ADGRE5,agre5_human,22,38
B1 (Secretin),PAC<sub>1</sub>,PAC<sub>1</sub> receptor,pacr_human,B2 (Adhesion),ADGRA1,ADGRA1,agra1_human,15,26
B1 (Secretin),PAC<sub>1</sub>,PAC<sub>1</sub> receptor,pacr_human,B2 (Adhesion),ADGRA2,ADGRA2,agra2_human,15,28
B1 (Secretin),PAC<sub>1</sub>,PAC<sub>1</sub> receptor,pacr_human,B2 (Adhesion),ADGRA3,ADGRA3,agra3_human,13,27
B1 (Secretin),PAC<sub>1</sub>,PAC<sub>1</sub> receptor,pacr_human,B2 (Adhesion),CELSR1,CELSR1,celr1_human,22,38
B1 (Secretin),PAC<sub>1</sub>,PAC<sub>1</sub> receptor,pacr_human,B2 (Adhesion),CELSR2,CELSR2,celr2_human,17,32
B1 (Secretin),PAC<sub>1</sub>,PAC<sub>1</sub> receptor,pacr_human,B2 (Adhesion),CELSR3,CELSR3,celr3_human,22,35
B1 (Secretin),PAC<sub>1</sub>,PAC<sub>1</sub> receptor,pacr_human,B2 (Adhesion),ADGRD1,ADGRD1,agrd1_human,21,42
B1 (Secretin),PAC<sub>1</sub>,PAC<sub>1</sub> receptor,pacr_human,B2 (Adhesion),ADGRD2,ADGRD2,agrd2_human,22,34
B1 (Secretin),PAC<sub>1</sub>,PAC<sub>1</sub> receptor,pacr_human,B2 (Adhesion),ADGRF1,ADGRF1,agrf1_human,18,39
B1 (Secretin),PAC<sub>1</sub>,PAC<sub>1</sub> receptor,pacr_human,B2 (Adhesion),ADGRF2,ADGRF2,agrf2_human,14,28
B1 (Secretin),PAC<sub>1</sub>,PAC<sub>1</sub> receptor,pacr_human,B2 (Adhesion),ADGRF3,ADGRF3,agrf3_human,16,36
B1 (Secretin),PAC<sub>1</sub>,PAC<sub>1</sub> receptor,pacr_human,B2 (Adhesion),ADGRF4,ADGRF4,agrf4_human,17,37
B1 (Secretin),PAC<sub>1</sub>,PAC<sub>1</sub> receptor,pacr_human,B2 (Adhesion),ADGRF5,ADGRF5,agrf5_human,18,35
B1 (Secretin),PAC<sub>1</sub>,PAC<sub>1</sub> receptor,pacr_human,B2 (Adhesion),ADGRB1,ADGRB1,agrb1_human,19,35
B1 (Secretin),PAC<sub>1</sub>,PAC<sub>1</sub> receptor,pacr_human,B2 (Adhesion),ADGRB2,ADGRB2,agrb2_human,19,36
B1 (Secretin),PAC<sub>1</sub>,PAC<sub>1</sub> receptor,pacr_human,B2 (Adhesion),ADGRB3,ADGRB3,agrb3_human,18,35
B1 (Secretin),PAC<sub>1</sub>,PAC<sub>1</sub> receptor,pacr_human,B2 (Adhesion),ADGRG1,ADGRG1,agrg1_human,18,34
B1 (Secretin),PAC<sub>1</sub>,PAC<sub>1</sub> receptor,pacr_human,B2 (Adhesion),ADGRG2,ADGRG2,agrg2_human,20,40
B1 (Secretin),PAC<sub>1</sub>,PAC<sub>1</sub> receptor,pacr_human,B2 (Adhesion),ADGRG3,ADGRG3,agrg3_human,15,31
B1 (Secretin),PAC<sub>1</sub>,PAC<sub>1</sub> receptor,pacr_human,B2 (Adhesion),ADGRG4,ADGRG4,agrg4_human,17,37
B1 (Secretin),PAC<sub>1</sub>,PAC<sub>1</sub> receptor,pacr_human,B2 (Adhesion),ADGRG5,ADGRG5,agrg5_human,21,36
B1 (Secretin),PAC<sub>1</sub>,PAC<sub>1</sub> receptor,pacr_human,B2 (Adhesion),ADGRG6,ADGRG6,agrg6_human,20,37
B1 (Secretin),PAC<sub>1</sub>,PAC<sub>1</sub> receptor,pacr_human,B2 (Adhesion),ADGRG7,ADGRG7,agrg7_human,19,36
B1 (Secretin),PAC<sub>1</sub>,PAC<sub>1</sub> receptor,pacr_human,B2 (Adhesion),ADGRV1,ADGRV1,agrv1_human,14,28
B1 (Secretin),VPAC<sub>1</sub>,VPAC<sub>1</sub> receptor,vipr1_human,B2 (Adhesion),ADGRL1,ADGRL1,agrl1_human,19,33
B1 (Secretin),VPAC<sub>1</sub>,VPAC<sub>1</sub> receptor,vipr1_human,B2 (Adhesion),ADGRL2,ADGRL2,agrl2_human,19,34
B1 (Secretin),VPAC<sub>1</sub>,VPAC<sub>1</sub> receptor,vipr1_human,B2 (Adhesion),ADGRL3,ADGRL3,agrl3_human,20,33
B1 (Secretin),VPAC<sub>1</sub>,VPAC<sub>1</sub> receptor,vipr1_human,B2 (Adhesion),ADGRL4,ADGRL4,agrl4_human,20,34
B1 (Secretin),VPAC<sub>1</sub>,VPAC<sub>1</sub> receptor,vipr1_human,B2 (Adhesion),ADGRE1,ADGRE1,agre1_human,22,38
B1 (Secretin),VPAC<sub>1</sub>,VPAC<sub>1</sub> receptor,vipr1_human,B2 (Adhesion),ADGRE2,ADGRE2,agre2_human,19,34
B1 (Secretin),VPAC<sub>1</sub>,VPAC<sub>1</sub> receptor,vipr1_human,B2 (Adhesion),ADGRE3,ADGRE3,agre3_human,19,33
B1 (Secretin),VPAC<sub>1</sub>,VPAC<sub>1</sub> receptor,vipr1_human,B2 (Adhesion),ADGRE4P,ADGRE4P,agre4_human,18,35
B1 (Secretin),VPAC<sub>1</sub>,VPAC<sub>1</sub> receptor,vipr1_human,B2 (Adhesion),ADGRE5,ADGRE5,agre5_human,23,36
B1 (Secretin),VPAC<sub>1</sub>,VPAC<sub>1</sub> receptor,vipr1_human,B2 (Adhesion),ADGRA1,ADGRA1,agra1_human,16,24
B1 (Secretin),VPAC<sub>1</sub>,VPAC<sub>1</sub> receptor,vipr1_human,B2 (Adhesion),ADGRA2,ADGRA2,agra2_human,16,28
B1 (Secretin),VPAC<sub>1</sub>,VPAC<sub>1</sub> receptor,vipr1_human,B2 (Adhesion),ADGRA3,ADGRA3,agra3_human,15,25
B1 (Secretin),VPAC<sub>1</sub>,VPAC<sub>1</sub> receptor,vipr1_human,B2 (Adhesion),CELSR1,CELSR1,celr1_human,23,37
B1 (Secretin),VPAC<sub>1</sub>,VPAC<sub>1</sub> receptor,vipr1_human,B2 (Adhesion),CELSR2,CELSR2,celr2_human,18,34
B1 (Secretin),VPAC<sub>1</sub>,VPAC<sub>1</sub> receptor,vipr1_human,B2 (Adhesion),CELSR3,CELSR3,celr3_human,19,33
B1 (Secretin),VPAC<sub>1</sub>,VPAC<sub>1</sub> receptor,vipr1_human,B2 (Adhesion),ADGRD1,ADGRD1,agrd1_human,21,39
B1 (Secretin),VPAC<sub>1</sub>,VPAC<sub>1</sub> receptor,vipr1_human,B2 (Adhesion),ADGRD2,ADGRD2,agrd2_human,19,32
B1 (Secretin),VPAC<sub>1</sub>,VPAC<sub>1</sub> receptor,vipr1_human,B2 (Adhesion),ADGRF1,ADGRF1,agrf1_human,19,40
B1 (Secretin),VPAC<sub>1</sub>,VPAC<sub>1</sub> receptor,vipr1_human,B2 (Adhesion),ADGRF2,ADGRF2,agrf2_human,15,30
B1 (Secretin),VPAC<sub>1</sub>,VPAC<sub>1</sub> receptor,vipr1_human,B2 (Adhesion),ADGRF3,ADGRF3,agrf3_human,18,36
B1 (Secretin),VPAC<sub>1</sub>,VPAC<sub>1</sub> receptor,vipr1_human,B2 (Adhesion),ADGRF4,ADGRF4,agrf4_human,15,35
B1 (Secretin),VPAC<sub>1</sub>,VPAC<sub>1</sub> receptor,vipr1_human,B2 (Adhesion),ADGRF5,ADGRF5,agrf5_human,18,36
B1 (Secretin),VPAC<sub>1</sub>,VPAC<sub>1</sub> receptor,vipr1_human,B2 (Adhesion),ADGRB1,ADGRB1,agrb1_human,19,36
B1 (Secretin),VPAC<sub>1</sub>,VPAC<sub>1</sub> receptor,vipr1_human,B2 (Adhesion),ADGRB2,ADGRB2,agrb2_human,20,36
B1 (Secretin),VPAC<sub>1</sub>,VPAC<sub>1</sub> receptor,vipr1_human,B2 (Adhesion),ADGRB3,ADGRB3,agrb3_human,19,35
B1 (Secretin),VPAC<sub>1</sub>,VPAC<sub>1</sub> receptor,vipr1_human,B2 (Adhesion),ADGRG1,ADGRG1,agrg1_human,16,31
B1 (Secretin),VPAC<sub>1</sub>,VPAC<sub>1</sub> receptor,vipr1_human,B2 (Adhesion),ADGRG2,ADGRG2,agrg2_human,20,34
B1 (Secretin),VPAC<sub>1</sub>,VPAC<sub>1</sub> receptor,vipr1_human,B2 (Adhesion),ADGRG3,ADGRG3,agrg3_human,17,30
B1 (Secretin),VPAC<sub>1</sub>,VPAC<sub>1</sub> receptor,vipr1_human,B2 (Adhesion),ADGRG4,ADGRG4,agrg4_human,17,33
B1 (Secretin),VPAC<sub>1</sub>,VPAC<sub>1</sub> receptor,vipr1_human,B2 (Adhesion),ADGRG5,ADGRG5,agrg5_human,16,33
B1 (Secretin),VPAC<sub>1</sub>,VPAC<sub>1</sub> receptor,vipr1_human,B2 (Adhesion),ADGRG6,ADGRG6,agrg6_human,18,32
B1 (Secretin),VPAC<sub>1</sub>,VPAC<sub>1</sub> receptor,vipr1_human,B2 (Adhesion),ADGRG7,ADGRG7,agrg7_human,19,34
B1 (Secretin),VPAC<sub>1</sub>,VPAC<sub>1</sub> receptor,vipr1_human,B2 (Adhesion),ADGRV1,ADGRV1,agrv1_human,12,29
B1 (Secretin),VPAC<sub>2</sub>,VPAC<sub>2</sub> receptor,vipr2_human,B2 (Adhesion),ADGRL1,ADGRL1,agrl1_human,23,37
